# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
Europe_Non_EU,coal,coal,coal,2010,CH4,0.2477637795,Tg
Europe_Non_EU,coal,coal,coal,2010,CO2_FUG,0.5216384316,MTC
Europe_Non_EU,coal,coal,coal,2010,N2O,8.03098731e-07,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2010,CH4,0.5175321077,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2010,CO2_FUG,0.4419522109,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2010,N2O,6.716466507e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2010,CH4,0.5175321077,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2010,CO2_FUG,0.4419522109,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2010,N2O,6.716466507e-06,Tg
Europe_Non_EU,coal,coal,coal,2015,CH4,0.2002449528,Tg
Europe_Non_EU,coal,coal,coal,2015,CO2_FUG,0.773132248,MTC
Europe_Non_EU,coal,coal,coal,2015,N2O,6.559782789e-06,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2015,CH4,0.5896999861,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2924630914,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2015,N2O,7.967134294e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2015,CH4,0.5896999861,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2924630914,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2015,N2O,7.967134294e-06,Tg
Europe_Non_EU,coal,coal,coal,2021,CH4,0.2969543632,Tg
Europe_Non_EU,coal,coal,coal,2021,CO2_FUG,0.6876435575,MTC
Europe_Non_EU,coal,coal,coal,2021,N2O,5.995401382e-06,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2021,CH4,0.6581146287,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2021,CO2_FUG,0.3410434174,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2021,N2O,8.81607331e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2021,CH4,0.6581146287,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2021,CO2_FUG,0.3410434174,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2021,N2O,8.81607331e-06,Tg
European Free Trade Association,coal,coal,coal,1975,CH4,0.7275102859,Tg
European Free Trade Association,coal,coal,coal,1975,CO2_FUG,6.138817763,MTC
European Free Trade Association,coal,coal,coal,1975,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1975,CH4,0.02752790273,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1975,CO2_FUG,1.942875112,MTC
European Free Trade Association,crude oil,crude oil,crude oil,1975,N2O,2.833993443e-05,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1975,CH4,0.02752790273,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1975,CO2_FUG,1.942875112,MTC
European Free Trade Association,natural gas,natural gas,natural gas,1975,N2O,2.833993443e-05,Tg
European Free Trade Association,coal,coal,coal,1990,CH4,0.7786497505,Tg
European Free Trade Association,coal,coal,coal,1990,CO2_FUG,0.3222317726,MTC
European Free Trade Association,coal,coal,coal,1990,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1990,CH4,0.006183884761,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1990,CO2_FUG,0.1736133895,MTC
European Free Trade Association,crude oil,crude oil,crude oil,1990,N2O,3.639990058e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1990,CH4,0.006183884761,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1990,CO2_FUG,0.1736133895,MTC
European Free Trade Association,natural gas,natural gas,natural gas,1990,N2O,3.639990058e-06,Tg
European Free Trade Association,coal,coal,coal,2005,CH4,0.1041431725,Tg
European Free Trade Association,coal,coal,coal,2005,CO2_FUG,0.1279908273,MTC
European Free Trade Association,coal,coal,coal,2005,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2005,CH4,0.004283340881,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2005,CO2_FUG,0.08087570341,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2005,N2O,1.145064895e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2005,CH4,0.004283340881,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2005,CO2_FUG,0.08087570341,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2005,N2O,1.145064895e-06,Tg
European Free Trade Association,coal,coal,coal,2010,CH4,0.06778668173,Tg
European Free Trade Association,coal,coal,coal,2010,CO2_FUG,0.1037141433,MTC
European Free Trade Association,coal,coal,coal,2010,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2010,CH4,0.00417049041,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2010,CO2_FUG,0.08697237433,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2010,N2O,1.455586253e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2010,CH4,0.00417049041,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2010,CO2_FUG,0.08697237433,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2010,N2O,1.455586253e-06,Tg
European Free Trade Association,coal,coal,coal,2015,CH4,0.1142669147,Tg
European Free Trade Association,coal,coal,coal,2015,CO2_FUG,0.1031878176,MTC
European Free Trade Association,coal,coal,coal,2015,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2015,CH4,0.003651268478,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2015,CO2_FUG,0.08463116174,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2015,N2O,1.159995391e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2015,CH4,0.003651268478,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2015,CO2_FUG,0.08463116174,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2015,N2O,1.159995391e-06,Tg
European Free Trade Association,coal,coal,coal,2021,CH4,1.199027732,Tg
European Free Trade Association,coal,coal,coal,2021,CO2_FUG,0.1047795613,MTC
European Free Trade Association,coal,coal,coal,2021,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2021,CH4,0.003018229463,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2021,CO2_FUG,0.05008808402,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2021,N2O,7.035161797e-07,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2021,CH4,0.003018229463,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2021,CO2_FUG,0.05008808402,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2021,N2O,7.035161797e-07,Tg
India,coal,coal,coal,1975,CH4,0.6404639978,Tg
India,coal,coal,coal,1975,CO2_FUG,0.08903584833,MTC
India,coal,coal,coal,1975,N2O,0.000152896038,Tg
India,crude oil,crude oil,crude oil,1975,CH4,0.4642755657,Tg
India,crude oil,crude oil,crude oil,1975,CO2_FUG,0.01496786883,MTC
India,crude oil,crude oil,crude oil,1975,N2O,0.0005229201176,Tg
India,natural gas,natural gas,natural gas,1975,CH4,0.4642755657,Tg
India,natural gas,natural gas,natural gas,1975,CO2_FUG,0.01496786883,MTC
India,natural gas,natural gas,natural gas,1975,N2O,0.0005229201176,Tg
India,coal,coal,coal,1990,CH4,0.3115710134,Tg
India,coal,coal,coal,1990,CO2_FUG,0.09531619679,MTC
India,coal,coal,coal,1990,N2O,7.720965248e-05,Tg
India,crude oil,crude oil,crude oil,1990,CH4,0.3956458612,Tg
India,crude oil,crude oil,crude oil,1990,CO2_FUG,0.01255785557,MTC
India,crude oil,crude oil,crude oil,1990,N2O,0.0001181464996,Tg
India,natural gas,natural gas,natural gas,1990,CH4,0.3956458612,Tg
India,natural gas,natural gas,natural gas,1990,CO2_FUG,0.01255785557,MTC
India,natural gas,natural gas,natural gas,1990,N2O,0.0001181464996,Tg
India,coal,coal,coal,2005,CH4,0.2876906598,Tg
India,coal,coal,coal,2005,CO2_FUG,0.6149308956,MTC
India,coal,coal,coal,2005,N2O,5.446226591e-05,Tg
India,crude oil,crude oil,crude oil,2005,CH4,0.2614960954,Tg
India,crude oil,crude oil,crude oil,2005,CO2_FUG,0.01215361609,MTC
India,crude oil,crude oil,crude oil,2005,N2O,1.210207708e-05,Tg
India,natural gas,natural gas,natural gas,2005,CH4,0.2614960954,Tg
India,natural gas,natural gas,natural gas,2005,CO2_FUG,0.01215361609,MTC
India,natural gas,natural gas,natural gas,2005,N2O,1.051819443e-05,Tg
India,coal,coal,coal,2010,CH4,0.2852583975,Tg
India,coal,coal,coal,2010,CO2_FUG,0.2099577363,MTC
India,coal,coal,coal,2010,N2O,4.856506804e-05,Tg
India,crude oil,crude oil,crude oil,2010,CH4,0.2668791182,Tg
India,crude oil,crude oil,crude oil,2010,CO2_FUG,0.01196433441,MTC
India,crude oil,crude oil,crude oil,2010,N2O,1.252957621e-05,Tg
India,natural gas,natural gas,natural gas,2010,CH4,0.2668791182,Tg
India,natural gas,natural gas,natural gas,2010,CO2_FUG,0.01196433441,MTC
India,natural gas,natural gas,natural gas,2010,N2O,1.117974118e-05,Tg
India,coal,coal,coal,2015,CH4,0.1762264279,Tg
India,coal,coal,coal,2015,CO2_FUG,0.3624295042,MTC
India,coal,coal,coal,2015,N2O,3.488809963e-05,Tg
India,crude oil,crude oil,crude oil,2015,CH4,0.2619479262,Tg
India,crude oil,crude oil,crude oil,2015,CO2_FUG,0.4204093273,MTC
India,crude oil,crude oil,crude oil,2015,N2O,1.910091702e-05,Tg
India,natural gas,natural gas,natural gas,2015,CH4,0.2619479262,Tg
India,natural gas,natural gas,natural gas,2015,CO2_FUG,0.4204093273,MTC
India,natural gas,natural gas,natural gas,2015,N2O,1.613100201e-05,Tg
India,coal,coal,coal,2021,CH4,0.1855939131,Tg
India,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
India,coal,coal,coal,2021,N2O,2.71892528e-05,Tg
India,crude oil,crude oil,crude oil,2021,CH4,0.2882382312,Tg
India,crude oil,crude oil,crude oil,2021,CO2_FUG,0.3051747891,MTC
India,crude oil,crude oil,crude oil,2021,N2O,9.914501439e-05,Tg
India,natural gas,natural gas,natural gas,2021,CH4,0.2882382312,Tg
India,natural gas,natural gas,natural gas,2021,CO2_FUG,0.3051747891,MTC
India,natural gas,natural gas,natural gas,2021,N2O,9.914501439e-05,Tg
Indonesia,coal,coal,coal,1975,CH4,0.5452576177,Tg
Indonesia,coal,coal,coal,1975,CO2_FUG,0.05321465454,MTC
Indonesia,coal,coal,coal,1975,N2O,3.138156395e-10,Tg
Indonesia,crude oil,crude oil,crude oil,1975,CH4,0.3994002978,Tg
Indonesia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8600251415,MTC
Indonesia,crude oil,crude oil,crude oil,1975,N2O,4.433461777e-05,Tg
Indonesia,natural gas,natural gas,natural gas,1975,CH4,0.3994002978,Tg
Indonesia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.8600251415,MTC
Indonesia,natural gas,natural gas,natural gas,1975,N2O,4.433461777e-05,Tg
Indonesia,coal,coal,coal,1990,CH4,0.8436359334,Tg
Indonesia,coal,coal,coal,1990,CO2_FUG,0.05230624693,MTC
Indonesia,coal,coal,coal,1990,N2O,0.0007386701453,Tg
Indonesia,crude oil,crude oil,crude oil,1990,CH4,0.3747918358,Tg
Indonesia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.6269692123,MTC
Indonesia,crude oil,crude oil,crude oil,1990,N2O,3.222298954e-05,Tg
Indonesia,natural gas,natural gas,natural gas,1990,CH4,0.3747918358,Tg
Indonesia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.6269692123,MTC
Indonesia,natural gas,natural gas,natural gas,1990,N2O,3.222298954e-05,Tg
Indonesia,coal,coal,coal,2005,CH4,0.2955303249,Tg
Indonesia,coal,coal,coal,2005,CO2_FUG,0.04918400154,MTC
Indonesia,coal,coal,coal,2005,N2O,2.221423053e-05,Tg
Indonesia,crude oil,crude oil,crude oil,2005,CH4,0.3607925457,Tg
Indonesia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.3446363588,MTC
Indonesia,crude oil,crude oil,crude oil,2005,N2O,1.781447856e-05,Tg
Indonesia,natural gas,natural gas,natural gas,2005,CH4,0.3607925457,Tg
Indonesia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.3446363588,MTC
Indonesia,natural gas,natural gas,natural gas,2005,N2O,1.781447856e-05,Tg
Indonesia,coal,coal,coal,2010,CH4,0.3053926957,Tg
Indonesia,coal,coal,coal,2010,CO2_FUG,0.05483644066,MTC
Indonesia,coal,coal,coal,2010,N2O,1.132356729e-05,Tg
Indonesia,crude oil,crude oil,crude oil,2010,CH4,0.3334981518,Tg
Indonesia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2409355148,MTC
Indonesia,crude oil,crude oil,crude oil,2010,N2O,1.252957621e-05,Tg
Indonesia,natural gas,natural gas,natural gas,2010,CH4,0.3334981518,Tg
Indonesia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2409355148,MTC
Indonesia,natural gas,natural gas,natural gas,2010,N2O,1.252957621e-05,Tg
Indonesia,coal,coal,coal,2015,CH4,0.4068810958,Tg
Indonesia,coal,coal,coal,2015,CO2_FUG,0.07143277463,MTC
Indonesia,coal,coal,coal,2015,N2O,1.08743879e-05,Tg
Indonesia,crude oil,crude oil,crude oil,2015,CH4,0.343420671,Tg
Indonesia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3726616823,MTC
Indonesia,crude oil,crude oil,crude oil,2015,N2O,1.915555371e-05,Tg
Indonesia,natural gas,natural gas,natural gas,2015,CH4,0.343420671,Tg
Indonesia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.3726616823,MTC
Indonesia,natural gas,natural gas,natural gas,2015,N2O,1.915555371e-05,Tg
Indonesia,coal,coal,coal,2021,CH4,0.4942959963,Tg
Indonesia,coal,coal,coal,2021,CO2_FUG,0.08862516562,MTC
Indonesia,coal,coal,coal,2021,N2O,8.547922233e-06,Tg
Indonesia,crude oil,crude oil,crude oil,2021,CH4,0.4125018037,Tg
Indonesia,crude oil,crude oil,crude oil,2021,CO2_FUG,0.2686436081,MTC
Indonesia,crude oil,crude oil,crude oil,2021,N2O,1.739612985e-05,Tg
Indonesia,natural gas,natural gas,natural gas,2021,CH4,0.4125018037,Tg
Indonesia,natural gas,natural gas,natural gas,2021,CO2_FUG,0.2686436081,MTC
Indonesia,natural gas,natural gas,natural gas,2021,N2O,1.739612985e-05,Tg
Japan,coal,coal,coal,1975,CH4,0.9365272241,Tg
Japan,coal,coal,coal,1975,CO2_FUG,8.657172817,MTC
Japan,coal,coal,coal,1975,N2O,0,Tg
Japan,crude oil,crude oil,crude oil,1975,CH4,0.05501444025,Tg
Japan,crude oil,crude oil,crude oil,1975,CO2_FUG,0.3921115224,MTC
Japan,crude oil,crude oil,crude oil,1975,N2O,3.60126442e-06,Tg
Japan,natural gas,natural gas,natural gas,1975,CH4,0.05501444025,Tg
Japan,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3921115224,MTC
Japan,natural gas,natural gas,natural gas,1975,N2O,3.60126442e-06,Tg
Japan,coal,coal,coal,1990,CH4,1.059354876,Tg
Japan,coal,coal,coal,1990,CO2_FUG,0.6408276453,MTC
Japan,coal,coal,coal,1990,N2O,3.602447769e-05,Tg
Japan,crude oil,crude oil,crude oil,1990,CH4,0.08283581148,Tg
Japan,crude oil,crude oil,crude oil,1990,CO2_FUG,0.4943725007,MTC
Japan,crude oil,crude oil,crude oil,1990,N2O,3.546499042e-06,Tg
Japan,natural gas,natural gas,natural gas,1990,CH4,0.08283581148,Tg
Japan,natural gas,natural gas,natural gas,1990,CO2_FUG,0.4943725007,MTC
Japan,natural gas,natural gas,natural gas,1990,N2O,3.546499042e-06,Tg
Japan,coal,coal,coal,2005,CH4,1.037848012,Tg
Japan,coal,coal,coal,2005,CO2_FUG,0.5606894241,MTC
Japan,coal,coal,coal,2005,N2O,0.0001325013234,Tg
Japan,crude oil,crude oil,crude oil,2005,CH4,0.08456260381,Tg
Japan,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2830269973,MTC
Japan,crude oil,crude oil,crude oil,2005,N2O,2.509021772e-06,Tg
Japan,natural gas,natural gas,natural gas,2005,CH4,0.08456260381,Tg
Japan,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2830269973,MTC
Japan,natural gas,natural gas,natural gas,2005,N2O,2.509021772e-06,Tg
Japan,coal,coal,coal,2010,CH4,0.9800625642,Tg
Japan,coal,coal,coal,2010,CO2_FUG,0.4930783068,MTC
Japan,coal,coal,coal,2010,N2O,0.0001114435532,Tg
Japan,crude oil,crude oil,crude oil,2010,CH4,0.07735378248,Tg
Japan,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2603445266,MTC
Japan,crude oil,crude oil,crude oil,2010,N2O,2.057913937e-06,Tg
Japan,natural gas,natural gas,natural gas,2010,CH4,0.07735378248,Tg
Japan,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2506400207,MTC
Japan,natural gas,natural gas,natural gas,2010,N2O,2.057913937e-06,Tg
Japan,coal,coal,coal,2015,CH4,0.7187499451,Tg
Japan,coal,coal,coal,2015,CO2_FUG,0.3624295042,MTC
Japan,coal,coal,coal,2015,N2O,6.774940211e-05,Tg
Japan,crude oil,crude oil,crude oil,2015,CH4,0.0902346202,Tg
Japan,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3714865849,MTC
Japan,crude oil,crude oil,crude oil,2015,N2O,2.354785327e-06,Tg
Japan,natural gas,natural gas,natural gas,2015,CH4,0.0902346202,Tg
Japan,natural gas,natural gas,natural gas,2015,CO2_FUG,0.3113449567,MTC
Japan,natural gas,natural gas,natural gas,2015,N2O,2.354785327e-06,Tg
Japan,coal,coal,coal,2021,CH4,1.195273442,Tg
Japan,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
Japan,coal,coal,coal,2021,N2O,9.637124186e-05,Tg
Japan,crude oil,crude oil,crude oil,2021,CH4,0.09317392655,Tg
Japan,crude oil,crude oil,crude oil,2021,CO2_FUG,0.9779378733,MTC
Japan,crude oil,crude oil,crude oil,2021,N2O,2.802768404e-06,Tg
Japan,natural gas,natural gas,natural gas,2021,CH4,0.09317392655,Tg
Japan,natural gas,natural gas,natural gas,2021,CO2_FUG,0.9779378733,MTC
Japan,natural gas,natural gas,natural gas,2021,N2O,2.802768404e-06,Tg
Mexico,coal,coal,coal,1975,CH4,0.6105440849,Tg
Mexico,coal,coal,coal,1975,CO2_FUG,7.119390257,MTC
Mexico,coal,coal,coal,1975,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,1975,CH4,0.1350328387,Tg
Mexico,crude oil,crude oil,crude oil,1975,CO2_FUG,1.55469112,MTC
Mexico,crude oil,crude oil,crude oil,1975,N2O,7.908129442e-05,Tg
Mexico,natural gas,natural gas,natural gas,1975,CH4,0.1350328387,Tg
Mexico,natural gas,natural gas,natural gas,1975,CO2_FUG,1.55469112,MTC
Mexico,natural gas,natural gas,natural gas,1975,N2O,7.908129442e-05,Tg
Mexico,coal,coal,coal,1990,CH4,0.3482022788,Tg
Mexico,coal,coal,coal,1990,CO2_FUG,1.293851589,MTC
Mexico,coal,coal,coal,1990,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,1990,CH4,0.1051559721,Tg
Mexico,crude oil,crude oil,crude oil,1990,CO2_FUG,0.09493288478,MTC
Mexico,crude oil,crude oil,crude oil,1990,N2O,5.686811755e-06,Tg
Mexico,natural gas,natural gas,natural gas,1990,CH4,0.1051559721,Tg
Mexico,natural gas,natural gas,natural gas,1990,CO2_FUG,0.09493288478,MTC
Mexico,natural gas,natural gas,natural gas,1990,N2O,5.686811755e-06,Tg
Mexico,coal,coal,coal,2005,CH4,0.2379825992,Tg
Mexico,coal,coal,coal,2005,CO2_FUG,0.6907639356,MTC
Mexico,coal,coal,coal,2005,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2005,CH4,0.114210976,Tg
Mexico,crude oil,crude oil,crude oil,2005,CO2_FUG,0.1130900597,MTC
Mexico,crude oil,crude oil,crude oil,2005,N2O,6.563439928e-06,Tg
Mexico,natural gas,natural gas,natural gas,2005,CH4,0.114210976,Tg
Mexico,natural gas,natural gas,natural gas,2005,CO2_FUG,0.1130900597,MTC
Mexico,natural gas,natural gas,natural gas,2005,N2O,6.563439928e-06,Tg
Mexico,coal,coal,coal,2010,CH4,0.2428309577,Tg
Mexico,coal,coal,coal,2010,CO2_FUG,0.6645301031,MTC
Mexico,coal,coal,coal,2010,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2010,CH4,0.1457027213,Tg
Mexico,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1888746357,MTC
Mexico,crude oil,crude oil,crude oil,2010,N2O,1.030394136e-05,Tg
Mexico,natural gas,natural gas,natural gas,2010,CH4,0.1457027213,Tg
Mexico,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1888746357,MTC
Mexico,natural gas,natural gas,natural gas,2010,N2O,1.030394136e-05,Tg
Mexico,coal,coal,coal,2015,CH4,0.1504500439,Tg
Mexico,coal,coal,coal,2015,CO2_FUG,0.5465649395,MTC
Mexico,coal,coal,coal,2015,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2015,CH4,0.1477843337,Tg
Mexico,crude oil,crude oil,crude oil,2015,CO2_FUG,0.4075635672,MTC
Mexico,crude oil,crude oil,crude oil,2015,N2O,2.132978492e-05,Tg
Mexico,natural gas,natural gas,natural gas,2015,CH4,0.1477843337,Tg
Mexico,natural gas,natural gas,natural gas,2015,CO2_FUG,0.4075635672,MTC
Mexico,natural gas,natural gas,natural gas,2015,N2O,2.132978492e-05,Tg
Mexico,coal,coal,coal,2021,CH4,0.4040689843,Tg
Mexico,coal,coal,coal,2021,CO2_FUG,4.059825103,MTC
Mexico,coal,coal,coal,2021,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2021,CH4,0.1499692391,Tg
Mexico,crude oil,crude oil,crude oil,2021,CO2_FUG,0.649470424,MTC
Mexico,crude oil,crude oil,crude oil,2021,N2O,2.076043518e-05,Tg
Mexico,natural gas,natural gas,natural gas,2021,CH4,0.1499692391,Tg
Mexico,natural gas,natural gas,natural gas,2021,CO2_FUG,0.649470424,MTC
Mexico,natural gas,natural gas,natural gas,2021,N2O,2.076043518e-05,Tg
Middle East,coal,coal,coal,1975,CH4,1.217188431,Tg
Middle East,coal,coal,coal,1975,CO2_FUG,8.763550785,MTC
Middle East,coal,coal,coal,1975,N2O,0.0005318356077,Tg
Middle East,crude oil,crude oil,crude oil,1975,CH4,0.3165871801,Tg
Middle East,crude oil,crude oil,crude oil,1975,CO2_FUG,1.374241997,MTC
Middle East,crude oil,crude oil,crude oil,1975,N2O,7.019911522e-05,Tg
Middle East,natural gas,natural gas,natural gas,1975,CH4,0.3165871801,Tg
Middle East,natural gas,natural gas,natural gas,1975,CO2_FUG,1.374241997,MTC
Middle East,natural gas,natural gas,natural gas,1975,N2O,7.019911522e-05,Tg
Middle East,coal,coal,coal,1990,CH4,1.29383406,Tg
Middle East,coal,coal,coal,1990,CO2_FUG,4.788926512,MTC
Middle East,coal,coal,coal,1990,N2O,0.0005456415984,Tg
Middle East,crude oil,crude oil,crude oil,1990,CH4,0.2854755411,Tg
Middle East,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3972021107,MTC
Middle East,crude oil,crude oil,crude oil,1990,N2O,2.13739255e-05,Tg
Middle East,natural gas,natural gas,natural gas,1990,CH4,0.2854755411,Tg
Middle East,natural gas,natural gas,natural gas,1990,CO2_FUG,0.3972021107,MTC
Middle East,natural gas,natural gas,natural gas,1990,N2O,2.13739255e-05,Tg
Middle East,coal,coal,coal,2005,CH4,0.9405791162,Tg
Middle East,coal,coal,coal,2005,CO2_FUG,3.084311562,MTC
Middle East,coal,coal,coal,2005,N2O,0.0002432322589,Tg
Middle East,crude oil,crude oil,crude oil,2005,CH4,0.2551022942,Tg
Middle East,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2919474986,MTC
Middle East,crude oil,crude oil,crude oil,2005,N2O,1.556232186e-05,Tg
Middle East,natural gas,natural gas,natural gas,2005,CH4,0.2551022942,Tg
Middle East,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2919474986,MTC
Middle East,natural gas,natural gas,natural gas,2005,N2O,1.556232186e-05,Tg
Middle East,coal,coal,coal,2010,CH4,1.088972618,Tg
Middle East,coal,coal,coal,2010,CO2_FUG,0.4930783068,MTC
Middle East,coal,coal,coal,2010,N2O,0.0003313442443,Tg
Middle East,crude oil,crude oil,crude oil,2010,CH4,0.2564885108,Tg
Middle East,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2603445266,MTC
Middle East,crude oil,crude oil,crude oil,2010,N2O,1.387610588e-05,Tg
Middle East,natural gas,natural gas,natural gas,2010,CH4,0.2564885108,Tg
Middle East,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2603445266,MTC
Middle East,natural gas,natural gas,natural gas,2010,N2O,1.387610588e-05,Tg
Middle East,coal,coal,coal,2015,CH4,1.074474778,Tg
Middle East,coal,coal,coal,2015,CO2_FUG,0.3624295042,MTC
Middle East,coal,coal,coal,2015,N2O,0.0003320794524,Tg
Middle East,crude oil,crude oil,crude oil,2015,CH4,0.2471191728,Tg
Middle East,crude oil,crude oil,crude oil,2015,CO2_FUG,0.260173179,MTC
Middle East,crude oil,crude oil,crude oil,2015,N2O,1.386073134e-05,Tg
Middle East,natural gas,natural gas,natural gas,2015,CH4,0.2471191728,Tg
Middle East,natural gas,natural gas,natural gas,2015,CO2_FUG,0.260173179,MTC
Middle East,natural gas,natural gas,natural gas,2015,N2O,1.386073134e-05,Tg
Middle East,coal,coal,coal,2021,CH4,0.9291096484,Tg
Middle East,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
Middle East,coal,coal,coal,2021,N2O,0.0003364280816,Tg
Middle East,crude oil,crude oil,crude oil,2021,CH4,0.270978588,Tg
Middle East,crude oil,crude oil,crude oil,2021,CO2_FUG,0.300473807,MTC
Middle East,crude oil,crude oil,crude oil,2021,N2O,1.588689694e-05,Tg
Middle East,natural gas,natural gas,natural gas,2021,CH4,0.270978588,Tg
Middle East,natural gas,natural gas,natural gas,2021,CO2_FUG,0.300473807,MTC
Middle East,natural gas,natural gas,natural gas,2021,N2O,1.588689694e-05,Tg
Pakistan,coal,coal,coal,1975,CH4,1.093663169,Tg
Pakistan,coal,coal,coal,1975,CO2_FUG,0.1993048117,MTC
Pakistan,coal,coal,coal,1975,N2O,0.0005914977545,Tg
Pakistan,crude oil,crude oil,crude oil,1975,CH4,0.553719899,Tg
Pakistan,crude oil,crude oil,crude oil,1975,CO2_FUG,0.00145325945,MTC
Pakistan,crude oil,crude oil,crude oil,1975,N2O,1.659081046e-07,Tg
Pakistan,natural gas,natural gas,natural gas,1975,CH4,0.553719899,Tg
Pakistan,natural gas,natural gas,natural gas,1975,CO2_FUG,0.00145325945,MTC
Pakistan,natural gas,natural gas,natural gas,1975,N2O,1.659081046e-07,Tg
Pakistan,coal,coal,coal,1990,CH4,0.8548241155,Tg
Pakistan,coal,coal,coal,1990,CO2_FUG,3.36007116,MTC
Pakistan,coal,coal,coal,1990,N2O,0.0004163038897,Tg
Pakistan,crude oil,crude oil,crude oil,1990,CH4,0.7771551379,Tg
Pakistan,crude oil,crude oil,crude oil,1990,CO2_FUG,0.003430697773,MTC
